Commit hash,Changed targets
e9019ed48fb4526408df714b8ee8729d3eee5ced,com.google.javascript.jscomp.AstValidator; com.google.javascript.jscomp.CheckMissingGetCssName; com.google.javascript.jscomp.CodeGenerator; com.google.javascript.jscomp.CrossModuleReferenceCollector; com.google.javascript.jscomp.Es6TemplateLiterals; com.google.javascript.jscomp.JsMessageVisitor; com.google.javascript.jscomp.NodeUtil; com.google.javascript.jscomp.OptimizeReturns; com.google.javascript.jscomp.TypeCheck; com.google.javascript.jscomp.TypeInference; com.google.javascript.jscomp.TypedScopeCreator; com.google.javascript.jscomp.parsing.IRFactory
33a46f2cab1889026f66afedb9b461620b508adf,com.google.javascript.rhino.IR
267f87c93c1ef0d0a1696d15279c5d544761b096,com.google.javascript.jscomp.TypeInference; com.google.javascript.jscomp.TypedScopeCreator; com.google.javascript.rhino.jstype.JSTypeRegistry
02ea2fed07d56f53c25975dcdcbc1e712c04244f,com.google.javascript.jscomp.PolymerClassRewriter
826b0fcdfa4b9f18a448279af8a2f6654cbfa36d,com.google.javascript.jscomp.RewriteGoogJsImports; com.google.javascript.jscomp.deps.JsFileLineParser; com.google.javascript.jscomp.deps.JsFileParser
77a308c2179df959be2012ccf488ae23ef1961c3,com.google.javascript.jscomp.TypeInference; com.google.javascript.rhino.Node
8e9e8bc42f51e03330058a2df991faa8f79ef056,com.google.javascript.jscomp.CollapseProperties; com.google.javascript.jscomp.GlobalNamespace; com.google.javascript.jscomp.InlineAliases
a0cae56c16295b1afe1fffb4567bb47f5086bdeb,com.google.javascript.jscomp.CollapseProperties; com.google.javascript.jscomp.GlobalNamespace; com.google.javascript.jscomp.InlineAliases
1b30f0e3bc0778505097ffbd81c0f5a350de93f1,com.google.javascript.jscomp.AggressiveInlineAliases; com.google.javascript.jscomp.GlobalNamespace
582b8698b19e02cb32494fd732051a8406f617ce,com.google.javascript.jscomp.SymbolTable
2247415dbad04888650db8b52ff97f38f9adaa7e,com.google.javascript.jscomp.AggressiveInlineAliases; com.google.javascript.jscomp.GlobalNamespace; com.google.javascript.jscomp.InlineAliases
8ec709fdb3dee68042a8857527c9a41b7e2deb35,com.google.javascript.jscomp.SymbolTable
eb519bc9f79fcbdca7f357b4750810b710bfca65,com.google.javascript.jscomp.TypedScopeCreator; com.google.javascript.rhino.Node; com.google.javascript.rhino.jstype.NamedType
9c1603ba1276f56819b0f63b12019ff83e9ad2ce,com.google.javascript.jscomp.TypedScopeCreator; com.google.javascript.rhino.Node; com.google.javascript.rhino.jstype.NamedType
634910c11ff38d87dfdd72865742528820a37aa9,com.google.javascript.jscomp.DeclaredGlobalExternsOnWindow
e0e0601321e56fe80a024d7c031b73c64a4e0e5e,com.google.javascript.jscomp.NodeUtil
9238a9ceb123e22031ee0fd7133764f4221b9870,com.google.javascript.rhino.CyclicSerializableLinkedHashSet; com.google.javascript.rhino.jstype.FunctionType; com.google.javascript.rhino.jstype.PrototypeObjectType
00084048ab4b4cc0a8e9aaebde4a2891ad579c81,com.google.javascript.jscomp.parsing.parser.Scanner
9660901dae5b0d3585ed2c87a18eadb864ea75ae,com.google.javascript.jscomp.TypedScopeCreator; com.google.javascript.rhino.jstype.NamedType
6fb36f1248e81b519e11c998781a027196292bb6,com.google.javascript.jscomp.AstFactory; com.google.javascript.jscomp.TypeInference; com.google.javascript.rhino.jstype.TemplatizedType
d0aa877a16d1414d20a26456fec319d495f7c609,com.google.javascript.jscomp.Es6TemplateLiterals
96841eed77c32db1f7b98ff0eb2794c2efbddc0b,com.google.javascript.jscomp.CodePrinter
5f40d28466b1e77b3f57c846c3e3f35c65a071d5,com.google.javascript.jscomp.gwt.client.GwtRunner
dbe721716d4107a8d2c4ee4461d8a6fa93cf6b85,com.google.javascript.rhino.jstype.JSType; com.google.javascript.rhino.jstype.TemplateTypeMap
553fb9f5b965c686e1c3b4a3e06fdc06346ae288,com.google.javascript.refactoring.ErrorToFixMapper
51c3a9c634d2b50c514f2d3b4d8b5dd9ffb53048,com.google.javascript.jscomp.TypeInference; com.google.javascript.rhino.jstype.EnumElementType; com.google.javascript.rhino.jstype.JSType; com.google.javascript.rhino.jstype.ObjectType; com.google.javascript.rhino.jstype.ProxyObjectType; com.google.javascript.rhino.jstype.TemplatizedType; com.google.javascript.rhino.jstype.UnionType
457e5d9827d42fdffadbb60fe7346f51b611ec95,com.google.javascript.jscomp.Linter; com.google.javascript.refactoring.FixingErrorManager
bbe22e599c7516a08f1a0c5aff540d4ef5a02eb3,com.google.javascript.jscomp.SourceMap
2efbed7011b989483d242dadb40294d51972c37d,com.google.javascript.jscomp.AnalyzePrototypeProperties
8107b3422f5b382c9f6fdbf44922264dae8dbe73,com.google.javascript.jscomp.parsing.JsDocInfoParser
84520172d3ec248b7a4b9a68e95598cd9a9d3a7e,com.google.javascript.jscomp.ijs.ConvertToTypedInterface; com.google.javascript.jscomp.ijs.PotentialDeclaration
7a40a41385fd50a608497ea73b4a4dec709b83c3,com.google.javascript.jscomp.PolymerPass
ae75a9c13e9d3d7472960175391b1a4eee598f37,com.google.javascript.jscomp.DisambiguateProperties
240ff9b4450efb9d941a6aa45ea2b02f19ed4752,com.google.javascript.jscomp.Es6RewriteGenerators
0062223a507c4cf7231c0049ce1615dceacf0a8e,com.google.javascript.jscomp.ProcessCommonJSModules
5d2cd58902d46cacd9c1a2e5171df3138678d273,com.google.javascript.jscomp.NodeUtil
5267636d954c9ecc2510385a1a90d56a8ee3de0a,com.google.javascript.jscomp.RuntimeTypeCheck
0a1530a4070e75bda578544d0bd9cd87a33f97d5,com.google.javascript.jscomp.JSModuleGraph
49814004d3c64ef879ad03969e3c3ffb64f8772a,com.google.javascript.jscomp.GlobalNamespace
4e7b71f3a44cd51fe711fba4b962ba94187e12b7,com.google.javascript.jscomp.CoalesceVariableNames
2a27ebbba32f6344cf132d3c615ebc440286fa35,com.google.javascript.jscomp.AggressiveInlineAliases; com.google.javascript.jscomp.CheckGlobalNames; com.google.javascript.jscomp.CollapseProperties; com.google.javascript.jscomp.DestructuringGlobalNameExtractor; com.google.javascript.jscomp.GlobalNamespace; com.google.javascript.jscomp.NodeUtil
cd556c28b834183d23b7383deef42e3db8c9a379,com.google.javascript.jscomp.Es6RewriteDestructuring
2f8e0585a1fdb7b80ad7b3245703e78ada9cade0,com.google.javascript.jscomp.AbstractCommandLineRunner; com.google.javascript.jscomp.SourceFile
d832e3d556f5a3a07bc54b59ad8948cfb08b212f,com.google.javascript.jscomp.J2clEqualitySameRewriterPass; com.google.javascript.jscomp.NodeUtil
2c4184ed66e39fa89fee9b1d3da38535ee5cce80,com.google.javascript.jscomp.PolymerPassSuppressBehaviors
18f4fafefc0691bb7d5df69880ed2587965ed3e9,com.google.javascript.jscomp.SourceFile
fdd9b92d01865eaaac85bf6d01b0659a0a624c58,com.google.javascript.jscomp.CodeConsumer; com.google.javascript.jscomp.CodeGenerator; com.google.javascript.jscomp.CodePrinter
5fe6499ea29d385089dd966b57fecb129cbb8a97,com.google.javascript.jscomp.TypeCheck; com.google.javascript.jscomp.TypeInference
5782007c46e67cd4264aa05298cf72988dbd3537,com.google.javascript.jscomp.DefaultPassConfig
96524c57d1ca3be3e49a81999079964c7027027b,com.google.javascript.jscomp.TypeInference; com.google.javascript.rhino.jstype.FunctionType
d8b611311358d431affd8a3ef03650bb3ebfaf57,com.google.javascript.jscomp.CheckClosureImports; com.google.javascript.jscomp.RewriteClosureImports
a28ed37338ee1f75f3f4d953a6079b90eb8d3e8b,com.google.javascript.jscomp.CheckMissingAndExtraRequires
7bc9f2e2667f5f98bcdd4144bb136f4caf666c3a,com.google.javascript.jscomp.CheckClosureImports; com.google.javascript.jscomp.RewriteClosureImports
f6d044d23002504ef6033d122934b2f4fe7bc28d,com.google.javascript.jscomp.OptimizeArgumentsArray
4ac9af9a6d63d661a8e56689582cb336807d3b9d,com.google.javascript.jscomp.SourceFile
3197554f02c93796269d9ec728329ddeebd1756d,com.google.javascript.jscomp.RewriteAsyncIteration
10f74658e9790efd1810a6d43d948445e7c4c777,com.google.javascript.refactoring.ErrorToFixMapper; com.google.javascript.refactoring.SuggestedFix
1a0a00c8bbb3b1d15c930b63f47cf61fa452c805,com.google.javascript.jscomp.J2clClinitPrunerPass
2759c514bf64caea22b93a2cdf6baa8af87a27a9,com.google.javascript.jscomp.modules.EsModuleProcessor
ac40861563a28121235f93a1353a410d49d2d89c,com.google.javascript.jscomp.Es6RewriteRestAndSpread
38887134e1f2f26dd66d58dabfe3662a05f4002e,com.google.javascript.jscomp.SourceFile; com.google.javascript.jscomp.ZipEntryReader
03f37534f3883139be8c26050410a3f068bc338e,com.google.javascript.jscomp.TypedScopeCreator
b43a281849623f18cb645aa4efad264c71bc007c,com.google.javascript.rhino.jstype.JSType; com.google.javascript.rhino.jstype.ObjectType; com.google.javascript.rhino.jstype.PrototypeObjectType; com.google.javascript.rhino.jstype.TemplateTypeMap
815301deac5d083c5a0d00038798492c090741a5,com.google.javascript.jscomp.AngularPass; com.google.javascript.jscomp.CheckAccessControls; com.google.javascript.jscomp.CheckGlobalThis; com.google.javascript.jscomp.CheckMissingAndExtraRequires; com.google.javascript.jscomp.CheckMissingGetCssName; com.google.javascript.jscomp.CheckMissingReturn; com.google.javascript.jscomp.CheckSuspiciousCode; com.google.javascript.jscomp.CheckUnreachableCode; com.google.javascript.jscomp.ConstCheck; com.google.javascript.jscomp.ConstParamCheck; com.google.javascript.jscomp.CreateSyntheticBlocks; com.google.javascript.jscomp.Es6CheckModule; com.google.javascript.jscomp.Es6RewriteModules; com.google.javascript.jscomp.FindExportableNodes; com.google.javascript.jscomp.ImplicitNullabilityCheck; com.google.javascript.jscomp.J2clChecksPass; com.google.javascript.jscomp.JsMessageVisitor; com.google.javascript.jscomp.LineNumberCheck; com.google.javascript.jscomp.NodeTraversal; com.google.javascript.jscomp.ProcessClosurePrimitives; com.google.javascript.jscomp.ProcessCommonJSModules; com.google.javascript.jscomp.ProcessDefines; com.google.javascript.jscomp.ProcessTweaks; com.google.javascript.jscomp.ReplaceCssNames; com.google.javascript.jscomp.ReplaceIdGenerators; com.google.javascript.jscomp.RewriteClosureImports; com.google.javascript.jscomp.RewriteJsonToModule; com.google.javascript.jscomp.ScopedAliases; com.google.javascript.jscomp.TypeCheck; com.google.javascript.jscomp.lint.CheckArrayWithGoogObject; com.google.javascript.jscomp.lint.CheckNullableReturn; com.google.javascript.jscomp.lint.CheckPrototypeProperties
b92e565b65225d557bf5d99a2a2dbd20148c6232,com.google.javascript.jscomp.DefaultPassConfig; com.google.javascript.jscomp.MarkUntranspilableFeaturesAsRemoved
211826560cec653fc139b18c5bc25e2fd27ff26e,com.google.javascript.jscomp.AggressiveInlineAliases; com.google.javascript.jscomp.GlobalNamespace
594f95afb4349f5db4f97b527c5a6fcb2e998db4,com.google.javascript.jscomp.DefaultPassConfig; com.google.javascript.jscomp.MarkUntranspilableFeaturesAsRemoved
faeaace4253c1f775d952af20ae6f9f28d08a396,com.google.javascript.jscomp.PeepholeRemoveDeadCode
f82e736bb5d714f21a207a25173d7e0895d1ab38,com.google.javascript.jscomp.DefaultPassConfig; com.google.javascript.jscomp.MarkUntranspilableFeaturesAsRemoved
bfb7b0c03b685d166387fa41782a5f658071efa5,com.google.javascript.jscomp.DefaultPassConfig; com.google.javascript.jscomp.MarkUntranspilableFeaturesAsRemoved
d4e16ed5919c03ce9654dfda2c1c658aa5075775,com.google.javascript.jscomp.AbstractCommandLineRunner; com.google.javascript.jscomp.Compiler
d2b7e5023ca5f330140e93d6a4ded89f1b6984e0,com.google.javascript.jscomp.DefaultPassConfig; com.google.javascript.jscomp.MarkUntranspilableFeaturesAsRemoved
21024fa9f8069f5ea6aa1f3755eee7b5ea7e51aa,com.google.javascript.jscomp.TypeCheck; com.google.javascript.jscomp.TypeValidator; com.google.javascript.jscomp.TypedScope; com.google.javascript.jscomp.TypedScopeCreator
7c481a4290ea258e113b357318cd5b73eef1fab8,com.google.javascript.jscomp.ijs.PotentialDeclaration
f196e704e91a5ac5f116ef5a2d5da9dbf0328608,com.google.javascript.jscomp.AbstractCommandLineRunner; com.google.javascript.jscomp.ijs.IjsErrors
b66f67b3c60b511eb7885a4a4c6cc03e5b0b648c,com.google.javascript.jscomp.lint.RequiresFixer; com.google.javascript.refactoring.ErrorToFixMapper
c077e10f90714023121df72af7a62a5f91d63a52,com.google.javascript.jscomp.CodeGenerator
867d9b2b6255ed5ecdb3675b84eae215d6d74fd8,com.google.javascript.jscomp.CollapseProperties; com.google.javascript.jscomp.GlobalNamespace
5af9208414a28b8505cd99aa6087caccc5c36fc2,com.google.javascript.jscomp.DefaultPassConfig; com.google.javascript.jscomp.DiagnosticGroups; com.google.javascript.jscomp.LintPassConfig; com.google.javascript.jscomp.lint.CheckProvidesSorted; com.google.javascript.jscomp.lint.CheckRequiresAndProvidesSorted; com.google.javascript.jscomp.lint.CheckRequiresSorted
f8659e83e001619a78aadb90a4326a48f9ec8ced,com.google.javascript.jscomp.ProcessClosureProvidesAndRequires
f3128ced4fe8bd2c3eb4000668c579e7794274ea,com.google.javascript.jscomp.TypeInference; com.google.javascript.rhino.JSDocInfo
1f899c3556d20404bff904155b1bb6e742e24261,com.google.javascript.jscomp.OptimizeArgumentsArray
3fca8cc39412c7b71a924bad6355e7b6ea1e181f,com.google.javascript.jscomp.modules.ClosureModuleProcessor
19231f9a7e17b855437ee2dc211d8b49163d6a03,com.google.javascript.jscomp.CheckAccessControls
c28eb0c944a58ef0c633c4c513b81bf17dbf3f28,com.google.javascript.jscomp.RewriteAsyncFunctions
2a2e7a25c30bdbff7c47fce9c30bf68d748dffeb,com.google.javascript.jscomp.CheckAccessControls
83a8b02c384abda8db5b57d46c1805f592ccd77a,com.google.javascript.jscomp.RewriteAsyncIteration
ce9bb102a4adf3fdb778e047bac3f1bb2780609f,com.google.javascript.jscomp.parsing.JsDocInfoParser
8d100fadd6399ef05b2bfa98be47453991a0b1eb,com.google.javascript.jscomp.ModuleImportResolver; com.google.javascript.jscomp.TypeInference; com.google.javascript.jscomp.TypedScopeCreator
6e2d4e5326b750c7606116dcc0a61c350b27e7aa,com.google.javascript.jscomp.NodeUtil
0b89e9bd25008411045f727a56c8207f2f08bf77,com.google.javascript.jscomp.PureFunctionIdentifier
5e529e16e241a50f010ae868258f187c35f292e9,com.google.javascript.jscomp.GatherModuleMetadata
967379504497c4fd3682cb925b682bb77c11154f,com.google.javascript.jscomp.NodeUtil; com.google.javascript.jscomp.ProcessDefines
38e435f7fba56c26f2456ab398bc385a3589853a,com.google.javascript.jscomp.NodeUtil; com.google.javascript.jscomp.RemoveUnusedCode
3894028e265426a4e141a27638f955ebade10d4b,com.google.javascript.jscomp.NodeUtil; com.google.javascript.jscomp.RemoveUnusedCode
d52df21eb3dbd31d47d385de38e72ce5327745b3,com.google.javascript.jscomp.NodeUtil; com.google.javascript.jscomp.RemoveUnusedCode
52577d7d1a2b9d3dca744aa2960cd3ac66c108b2,com.google.javascript.refactoring.ErrorToFixMapper
70a49d6f1ca0ffc1e4e6049227585648239b04f9,com.google.javascript.jscomp.deps.JsFileParser
7db0af381b096a916351b5bb3570154b03b5cc77,com.google.javascript.jscomp.TypedScopeCreator
d5ccde0e398a63496ce9a7a130934ee88307ef78,com.google.javascript.jscomp.AstValidator; com.google.javascript.jscomp.ModuleImportResolver; com.google.javascript.jscomp.ProcessClosureProvidesAndRequires; com.google.javascript.jscomp.TypedScopeCreator
c292770a6e586ea8924d1b2f5bf0d7538a7104d8,com.google.javascript.jscomp.CommandLineRunner
aa9f934c31df5887f40b9d9e7ca15a061f75d7ee,com.google.javascript.jscomp.AbstractScope; com.google.javascript.jscomp.LiveVariablesAnalysis; com.google.javascript.jscomp.ProcessCommonJSModules
4d593164a005133dc4ef78654599dac0b3156afc,com.google.javascript.jscomp.LiveVariablesAnalysis
8d7f876101776c808e6e178a9034fef8ff5798bd,com.google.javascript.rhino.jstype.ObjectType
92541e5239c9047b640d6cce8755fb9c155aff01,com.google.javascript.jscomp.modules.Binding; com.google.javascript.jscomp.modules.EsModuleProcessor
93173568d3766b426bfd0edd233bbb9292330aae,com.google.javascript.rhino.jstype.JSTypeRegistry; com.google.javascript.rhino.jstype.ObjectType
5b414df119617c693a4899f224f3d521c9d51741,com.google.javascript.jscomp.MakeDeclaredNamesUnique; com.google.javascript.jscomp.NodeUtil
204414be680d979e19af45930ec1781b66f7b3c6,com.google.javascript.jscomp.CodeGenerator
6f1704e17069da79a88f8bf46c28cae12d7c532f,com.google.javascript.jscomp.TypedScopeCreator
fbc2d865e1ce90f47c9dc8632bee602d070d00b7,com.google.javascript.jscomp.NodeUtil; com.google.javascript.jscomp.PeepholeFoldConstants
bf8be3f41531c81cc39a3e21e05ab4da5cf0eaef,com.google.javascript.jscomp.LineNumberCheck; com.google.javascript.jscomp.parsing.parser.Parser
8abcdf6277cba38e67dbb865ab4031a04717aa30,com.google.javascript.jscomp.FunctionArgumentInjector; com.google.javascript.jscomp.FunctionInjector; com.google.javascript.jscomp.FunctionToBlockMutator; com.google.javascript.jscomp.InlineFunctions; com.google.javascript.jscomp.J2clPass; com.google.javascript.jscomp.J2clPropertyInlinerPass; com.google.javascript.jscomp.NodeUtil
8e2fdcbbbed69cf294333049e30fa378725a83ed,com.google.javascript.jscomp.AbstractScope; com.google.javascript.jscomp.LinkedFlowScope; com.google.javascript.jscomp.TypedScope; com.google.javascript.jscomp.TypedScopeCreator
d40a5e3245520e89b6dbc202d1c1cada5bc559cd,com.google.javascript.jscomp.JsMessageVisitor
420ec03e28cdf957fd67cdbdf499d6ca50f5314a,com.google.javascript.jscomp.TypeCheck
0fe8d78520b1ceb414a620b9964d92a9c805eb59,com.google.javascript.jscomp.ChromePass
4e1d7d8200b43bb1e4a587e420b4169a8176d12b,com.google.javascript.jscomp.ControlFlowAnalysis
952f86e2f68a61baec356ad69be89d0b5a0baaa9,com.google.javascript.jscomp.CheckAccessControls
84e4bf68f1d674149345973b4b5bec9bcf0969a3,com.google.javascript.jscomp.CommandLineRunner
b9f4ab2750957a3ad6ac8a9dde6964a74b64deaf,com.google.javascript.jscomp.AbstractScope; com.google.javascript.jscomp.AbstractVar; com.google.javascript.jscomp.ConstCheck; com.google.javascript.jscomp.TypedScope; com.google.javascript.jscomp.Var; com.google.javascript.jscomp.VarCheck
3e765578932624936fc8423d50a6f93ab5d56d3c,com.google.javascript.jscomp.J2clPass
e0998f0572d657420b80a5bbaa23c3bc1d506aa2,com.google.javascript.jscomp.J2clPass
2db5a8ca7d0ed40bf51228d36a1467162219f7be,com.google.javascript.jscomp.OptimizeParameters
9a3c1367863cace7f5818d556c037c3f50dcbff0,com.google.javascript.jscomp.J2clPass
4298016fc2362792f6dde7db04c809d7e3818ade,com.google.javascript.jscomp.ModuleImportResolver; com.google.javascript.jscomp.modules.Binding; com.google.javascript.jscomp.modules.ClosureModuleProcessor; com.google.javascript.jscomp.modules.EsModuleProcessor
cdfaff5db1ed5c8c6c25a7b9b59d778fc7793d1f,com.google.javascript.jscomp.lint.CheckJSDocStyle
247024c4bb33a3b1ca9909453e1bb94ee8190130,com.google.javascript.jscomp.TypedScope; com.google.javascript.jscomp.TypedScopeCreator; com.google.javascript.rhino.StaticScope; com.google.javascript.rhino.jstype.JSTypeRegistry
92dd5b8b85fcecad6d40c524c62f6a5da1dfd69f,com.google.javascript.jscomp.graph.Annotatable; com.google.javascript.jscomp.transpile.CachingTranspiler
ec31e72924d7dbee7ecb0fa4abe75b2043814672,com.google.javascript.jscomp.modules.EsModuleProcessor; com.google.javascript.jscomp.modules.NonEsModuleProcessor
f45aba0848896339ee519ba08a76130201022a39,com.google.javascript.jscomp.CheckClosureImports
e172094621159a28f957562032f2d63f773a3fa9,com.google.javascript.jscomp.ClosureRewriteModule; com.google.javascript.jscomp.TypedScopeCreator
